ano,area,tipoviolencia,sexo,nocasos,poblacion,tasa
2017,Barrios Unidos,Abandono,Total general,45,267106,168
2017,Teusaquillo,Abandono,Total general,19,140473,135
2017,Los M?rtires,Abandono,Total general,23,93716,245
2017,Antonio Nari?o,Abandono,Total general,14,109254,128
2017,Puente Aranda,Abandono,Total general,22,221906,99
2017,La Candelaria,Abandono,Total general,11,22438,49
2017,Rafael Uribe Uribe,Abandono,Total general,71,350944,202
2017,Ciudad Bol?var,Abandono,Total general,196,733859,267
2017,Sumapaz,Abandono,Total general,14,7457,1877
2017,Distrito,Abandono,Total general,1403,8080734,174
2018,Usaqu?n,Emocional,Total general,1398,475275,2941
2018,Chapinero,Emocional,Total general,401,126192,3178
2018,Santa Fe,Emocional,Total general,713,93857,7597
2018,San Crist?bal,Emocional,Total general,2177,392220,555
2018,Usme,Emocional,Total general,2504,342940,7302
2018,Tunjuelito,Emocional,Total general,821,186383,4405
2018,Bosa,Emocional,Total general,3488,753496,4629
2018,Kennedy,Emocional,Total general,3234,1230539,2628
2018,Fontib?n,Emocional,Total general,857,424038,2021
2018,Engativ?,Emocional,Total general,2180,883319,2468
2018,Suba,Emocional,Total general,3173,1315509,2412
2018,Barrios Unidos,Emocional,Total general,428,270280,1584
2018,Teusaquillo,Emocional,Total general,326,140135,2326
2018,Los M?rtires,Emocional,Total general,504,93248,5405
2018,Antonio Nari?o,Emocional,Total general,344,109199,315
2018,Puente Aranda,Emocional,Total general,687,218555,3143
2018,La Candelaria,Emocional,Total general,109,22243,490
2018,Rafael Uribe Uribe,Emocional,Total general,2199,348023,6319
2018,Ciudad Bol?var,Emocional,Total general,5011,748012,6699
2018,Sumapaz,Emocional,Total general,111,7584,14636
2018,Distrito,Emocional,Total general,30710,8181047,3754
2018,Usaqu?n,Fisica,Total general,411,475275,865
2018,Chapinero,Fisica,Total general,119,126192,943
2018,Santa Fe,Fisica,Total general,160,93857,1705
2018,San Crist?bal,Fisica,Total general,463,392220,118
2018,Usme,Fisica,Total general,523,342940,1525
2018,Tunjuelito,Fisica,Total general,196,186383,1052
2018,Bosa,Fisica,Total general,815,753496,1082
2018,Kennedy,Fisica,Total general,987,1230539,802
2018,Fontib?n,Fisica,Total general,288,424038,679
2018,Engativ?,Fisica,Total general,712,883319,806
2018,Suba,Fisica,Total general,1006,1315509,765
2018,Barrios Unidos,Fisica,Total general,122,270280,451
2018,Teusaquillo,Fisica,Total general,105,140135,749
2018,Los M?rtires,Fisica,Total general,107,93248,1147
2018,Antonio Nari?o,Fisica,Total general,102,109199,934
2018,Puente Aranda,Fisica,Total general,238,218555,1089
2018,La Candelaria,Fisica,Total general,27,22243,1214
2018,Rafael Uribe Uribe,Fisica,Total general,491,348023,1411
2018,Ciudad Bol?var,Fisica,Total general,906,748012,1211
2018,Sumapaz,Fisica,Total general,12,7584,1582
2018,Distrito,Fisica,Total general,7806,8181047,954
2018,Usaqu?n,Sexual,Total general,268,475275,564
2018,Chapinero,Sexual,Total general,95,126192,753
2018,Santa Fe,Sexual,Total general,118,93857,1257
2018,San Crist?bal,Sexual,Total general,431,392220,1099
2018,Usme,Sexual,Total general,578,342940,1685
2018,Tunjuelito,Sexual,Total general,191,186383,1025
2018,Bosa,Sexual,Total general,913,753496,1212
2018,Kennedy,Sexual,Total general,917,1230539,745
2018,Fontib?n,Sexual,Total general,250,424038,59
2018,Engativ?,Sexual,Total general,512,883319,58
2018,Suba,Sexual,Total general,649,1315509,493
2018,Barrios Unidos,Sexual,Total general,87,270280,322
2018,Teusaquillo,Sexual,Total general,72,140135,514
2018,Los M?rtires,Sexual,Total general,79,93248,847
2018,Antonio Nari?o,Sexual,Total general,63,109199,577
2018,Puente Aranda,Sexual,Total general,188,218555,86
2018,La Candelaria,Sexual,Total general,27,22243,1214
2018,Rafael Uribe Uribe,Sexual,Total general,413,348023,1187
2018,Ciudad Bol?var,Sexual,Total general,1055,748012,141
2018,Sumapaz,Sexual,Total general,13,7584,1714
2018,Distrito,Sexual,Total general,6929,8181047,847
2018,Usaqu?n,Economica,Total general,51,475275,107
2018,Chapinero,Economica,Total general,16,126192,127
2018,Santa Fe,Economica,Total general,25,93857,266
2018,San Crist?bal,Economica,Total general,59,392220,15
2018,Usme,Economica,Total general,55,342940,16
2018,Tunjuelito,Economica,Total general,11,186383,59
2018,Bosa,Economica,Total general,185,753496,246
2018,Kennedy,Economica,Total general,130,1230539,106
2018,Fontib?n,Economica,Total general,42,424038,99
2018,Engativ?,Economica,Total general,74,883319,84
2018,Suba,Economica,Total general,70,1315509,53
2018,Barrios Unidos,Economica,Total general,25,270280,92
2018,Teusaquillo,Economica,Total general,11,140135,78
2018,Los M?rtires,Economica,Total general,16,93248,172
2018,Antonio Nari?o,Economica,Total general,16,109199,147
2018,Puente Aranda,Economica,Total general,32,218555,146
2018,La Candelaria,Economica,Total general,3,22243,135
2018,Rafael Uribe Uribe,Economica,Total general,55,348023,158
2018,Ciudad Bol?var,Economica,Total general,94,748012,126
2018,Sumapaz,Economica,Total general,2,7584,264
2018,Distrito,Economica,Total general,972,8181047,119
2018,Usaqu?n,Negligencia ,Total general,524,475275,1103
2018,Chapinero,Negligencia ,Total general,146,126192,1157
2018,Santa Fe,Negligencia ,Total general,426,93857,4539
2018,San Crist?bal,Negligencia ,Total general,1250,392220,3187
2018,Usme,Negligencia ,Total general,1438,342940,4193
2018,Tunjuelito,Negligencia ,Total general,426,186383,2286
2018,Bosa,Negligencia ,Total general,1872,753496,2484
2018,Kennedy,Negligencia ,Total general,1408,1230539,1144
2018,Fontib?n,Negligencia ,Total general,337,424038,795
2018,Engativ?,Negligencia ,Total general,803,883319,909
2018,Suba,Negligencia ,Total general,1271,1315509,966
2018,Barrios Unidos,Negligencia ,Total general,149,270280,551
2018,Teusaquillo,Negligencia ,Total general,119,140135,849
2018,Los M?rtires,Negligencia ,Total general,331,93248,355
2018,Antonio Nari?o,Negligencia ,Total general,156,109199,1429
2018,Puente Aranda,Negligencia ,Total general,272,218555,1245
2018,La Candelaria,Negligencia ,Total general,59,22243,2653
2018,Rafael Uribe Uribe,Negligencia ,Total general,1142,348023,3281
2018,Ciudad Bol?var,Negligencia ,Total general,3112,748012,416
2018,Sumapaz,Negligencia ,Total general,65,7584,8571
2018,Distrito,Negligencia ,Total general,15326,8181047,1873
2018,Usaqu?n,Abandono,Total general,78,475275,164
2018,Chapinero,Abandono,Total general,14,126192,111
2018,Santa Fe,Abandono,Total general,35,93857,373
2018,San Crist?bal,Abandono,Total general,91,392220,232
2018,Usme,Abandono,Total general,78,342940,227
2018,Tunjuelito,Abandono,Total general,38,186383,204
2018,Bosa,Abandono,Total general,159,753496,211
2018,Kennedy,Abandono,Total general,121,1230539,98
2018,Fontib?n,Abandono,Total general,23,424038,54
2018,Engativ?,Abandono,Total general,77,883319,87
2018,Suba,Abandono,Total general,118,1315509,9
2018,Barrios Unidos,Abandono,Total general,38,270280,141
2018,Teusaquillo,Abandono,Total general,13,140135,93
2018,Los M?rtires,Abandono,Total general,18,93248,193
2018,Antonio Nari?o,Abandono,Total general,23,109199,211
2018,Puente Aranda,Abandono,Total general,50,218555,229
2018,La Candelaria,Abandono,Total general,5,22243,225
2018,Rafael Uribe Uribe,Abandono,Total general,117,348023,336
2018,Ciudad Bol?var,Abandono,Total general,138,748012,184
2018,Sumapaz,Abandono,Total general,14,7584,1846
2018,Distrito,Abandono,Total general,1248,8181047,153
2019,Usaqu?n,Emocional,Total general,1130,476184,2373
2019,Chapinero,Emocional,Total general,380,125750,3022
2019,Santa Fe,Emocional,Total general,862,92490,932
2019,San Crist?bal,Emocional,Total general,2899,389945,7434
2019,Usme,Emocional,Total general,2367,345689,6847
2019,Tunjuelito,Emocional,Total general,881,184743,4769
2019,Bosa,Emocional,Total general,4149,776363,5344
2019,Kennedy,Emocional,Total general,4163,1252014,3325
2019,Fontib?n,Emocional,Total general,989,434446,2276
2019,Engativ?,Emocional,Total general,2232,887886,2514
2019,Suba,Emocional,Total general,3013,1348372,2235
2019,Barrios Unidos,Emocional,Total general,352,273396,1288
2019,Teusaquillo,Emocional,Total general,403,139776,2883
2019,Los M?rtires,Emocional,Total general,715,92755,7708
2019,Antonio Nari?o,Emocional,Total general,436,109104,3996
2019,Puente Aranda,Emocional,Total general,909,215191,4224
2019,La Candelaria,Emocional,Total general,136,22041,617
2019,Rafael Uribe Uribe,Emocional,Total general,2466,344990,7148
2019,Ciudad Bol?var,Emocional,Total general,4330,762184,5681
2019,Sumapaz,Emocional,Total general,65,7711,843
2019,Distrito,Emocional,Total general,32877,8281030,397
2019,Usaqu?n,Fisica,Total general,388,476184,815
2019,Chapinero,Fisica,Total general,113,125750,899
2019,Santa Fe,Fisica,Total general,225,92490,2433
2019,San Crist?bal,Fisica,Total general,712,389945,1826
2019,Usme,Fisica,Total general,505,345689,1461
2019,Tunjuelito,Fisica,Total general,232,184743,1256
2019,Bosa,Fisica,Total general,951,776363,1225
2019,Kennedy,Fisica,Total general,1141,1252014,911
2019,Fontib?n,Fisica,Total general,319,434446,734
2019,Engativ?,Fisica,Total general,770,887886,867
2019,Suba,Fisica,Total general,1000,1348372,742
2019,Barrios Unidos,Fisica,Total general,125,273396,457
2019,Teusaquillo,Fisica,Total general,120,139776,859
2019,Los M?rtires,Fisica,Total general,136,92755,1466
2019,Antonio Nari?o,Fisica,Total general,108,109104,99
2019,Puente Aranda,Fisica,Total general,267,215191,1241
2019,La Candelaria,Fisica,Total general,35,22041,1588
2019,Rafael Uribe Uribe,Fisica,Total general,612,344990,1774
2019,Ciudad Bol?var,Fisica,Total general,936,762184,1228
2019,Sumapaz,Fisica,Total general,12,7711,1556
2019,Distrito,Fisica,Total general,8707,8281030,1051
2019,Usaqu?n,Sexual,Total general,271,476184,569
2019,Chapinero,Sexual,Total general,110,125750,875
2019,Santa Fe,Sexual,Total general,200,92490,2162
2019,San Crist?bal,Sexual,Total general,671,389945,1721
2019,Usme,Sexual,Total general,526,345689,1522
2019,Tunjuelito,Sexual,Total general,223,184743,1207
2019,Bosa,Sexual,Total general,1118,776363,144
2019,Kennedy,Sexual,Total general,1156,1252014,923
2019,Fontib?n,Sexual,Total general,325,434446,748
2019,Engativ?,Sexual,Total general,588,887886,662
2019,Suba,Sexual,Total general,813,1348372,603
2019,Barrios Unidos,Sexual,Total general,92,273396,337
2019,Teusaquillo,Sexual,Total general,116,139776,83
2019,Los M?rtires,Sexual,Total general,137,92755,1477
2019,Antonio Nari?o,Sexual,Total general,123,109104,1127
2019,Puente Aranda,Sexual,Total general,249,215191,1157
2019,La Candelaria,Sexual,Total general,33,22041,1497
2019,Rafael Uribe Uribe,Sexual,Total general,613,344990,1777
2019,Ciudad Bol?var,Sexual,Total general,1105,762184,145
2019,Sumapaz,Sexual,Total general,5,7711,648
2019,Distrito,Sexual,Total general,8474,8281030,1023
2019,Usaqu?n,Economica,Total general,24,476184,5
2019,Chapinero,Economica,Total general,8,125750,64
2019,Santa Fe,Economica,Total general,15,92490,162
2019,San Crist?bal,Economica,Total general,53,389945,136
2019,Usme,Economica,Total general,38,345689,11
2019,Tunjuelito,Economica,Total general,15,184743,81
2019,Bosa,Economica,Total general,104,776363,134
2019,Kennedy,Economica,Total general,137,1252014,109
2019,Fontib?n,Economica,Total general,35,434446,81
2019,Engativ?,Economica,Total general,39,887886,44
2019,Suba,Economica,Total general,97,1348372,72
2019,Barrios Unidos,Economica,Total general,9,273396,33
2019,Teusaquillo,Economica,Total general,13,139776,93
2019,Los M?rtires,Economica,Total general,21,92755,226
2019,Antonio Nari?o,Economica,Total general,3,109104,27
2019,Puente Aranda,Economica,Total general,39,215191,181
2019,La Candelaria,Economica,Total general,2,22041,91
2019,Rafael Uribe Uribe,Economica,Total general,47,344990,136
2019,Ciudad Bol?var,Economica,Total general,105,762184,138
2019,Sumapaz,Economica,Total general,0,7711,0
2019,Distrito,Economica,Total general,804,8281030,97
2019,Usaqu?n,Negligencia ,Total general,390,476184,819
2019,Chapinero,Negligencia ,Total general,143,125750,1137
2019,Santa Fe,Negligencia ,Total general,460,92490,4974
2019,San Crist?bal,Negligencia ,Total general,1558,389945,3995
2019,Usme,Negligencia ,Total general,1483,345689,429
2019,Tunjuelito,Negligencia ,Total general,446,184743,2414
2019,Bosa,Negligencia ,Total general,2276,776363,2932
2019,Kennedy,Negligencia ,Total general,1942,1252014,1551
2019,Fontib?n,Negligencia ,Total general,353,434446,813
2019,Engativ?,Negligencia ,Total general,740,887886,833
2019,Suba,Negligencia ,Total general,1017,1348372,754
2019,Barrios Unidos,Negligencia ,Total general,123,273396,45
2019,Teusaquillo,Negligencia ,Total general,167,139776,1195
2019,Los M?rtires,Negligencia ,Total general,448,92755,483
2019,Antonio Nari?o,Negligencia ,Total general,198,109104,1815
2019,Puente Aranda,Negligencia ,Total general,424,215191,197
2019,La Candelaria,Negligencia ,Total general,68,22041,3085
2019,Rafael Uribe Uribe,Negligencia ,Total general,1238,344990,3589
2019,Ciudad Bol?var,Negligencia ,Total general,2493,762184,3271
2019,Sumapaz,Negligencia ,Total general,39,7711,5058
2019,Distrito,Negligencia ,Total general,16006,8281030,1933
2019,Usaqu?n,Abandono,Total general,41,476184,86
2019,Chapinero,Abandono,Total general,17,125750,135
2019,Santa Fe,Abandono,Total general,40,92490,432
2019,San Crist?bal,Abandono,Total general,122,389945,313
2019,Usme,Abandono,Total general,180,345689,521
2019,Tunjuelito,Abandono,Total general,75,184743,406
2019,Bosa,Abandono,Total general,221,776363,285
2019,Kennedy,Abandono,Total general,208,1252014,166
2019,Fontib?n,Abandono,Total general,37,434446,85
2019,Engativ?,Abandono,Total general,78,887886,88
2019,Suba,Abandono,Total general,116,1348372,86
2019,Barrios Unidos,Abandono,Total general,15,273396,55
2019,Teusaquillo,Abandono,Total general,27,139776,193
2019,Los M?rtires,Abandono,Total general,31,92755,334
2019,Antonio Nari?o,Abandono,Total general,19,109104,174
2019,Puente Aranda,Abandono,Total general,55,215191,256
2019,La Candelaria,Abandono,Total general,4,22041,181
2019,Rafael Uribe Uribe,Abandono,Total general,104,344990,301
2019,Ciudad Bol?var,Abandono,Total general,299,762184,392
2019,Sumapaz,Abandono,Total general,9,7711,1167
2019,Distrito,Abandono,Total general,1698,8281030,205
2020,Usaqu?n,Emocional,Total general,951,476931,1994
2020,Chapinero,Emocional,Total general,255,125294,2035
2020,Santa Fe,Emocional,Total general,542,91111,5949
2020,San Crist?bal,Emocional,Total general,1619,387560,4177
2020,Usme,Emocional,Total general,2192,348332,6293
2020,Tunjuelito,Emocional,Total general,851,183067,4649
2020,Bosa,Emocional,Total general,3512,799660,4392
2020,Kennedy,Emocional,Total general,3531,1273390,2773
2020,Fontib?n,Emocional,Total general,994,444951,2234
2020,Engativ?,Emocional,Total general,1724,892169,1932
2020,Suba,Emocional,Total general,2460,1381597,1781
2020,Barrios Unidos,Emocional,Total general,306,276453,1107
2020,Teusaquillo,Emocional,Total general,315,139369,226
2020,Los M?rtires,Emocional,Total general,369,92234,4001
2020,Antonio Nari?o,Emocional,Total general,283,108976,2597
2020,Puente Aranda,Emocional,Total general,678,211802,3201
2020,La Candelaria,Emocional,Total general,92,21830,4214
2020,Rafael Uribe Uribe,Emocional,Total general,1471,341886,4303
2020,Ciudad Bol?var,Emocional,Total general,3666,776351,4722
2020,Sumapaz,Emocional,Total general,79,7838,10079
2020,Distrito,Emocional,Total general,25892,8380801,3089
2020,Usaqu?n,Fisica,Total general,355,476931,744
2020,Chapinero,Fisica,Total general,98,125294,782
2020,Santa Fe,Fisica,Total general,198,91111,2173
2020,San Crist?bal,Fisica,Total general,510,387560,1316
2020,Usme,Fisica,Total general,632,348332,1814
2020,Tunjuelito,Fisica,Total general,235,183067,1284
2020,Bosa,Fisica,Total general,1043,799660,1304
2020,Kennedy,Fisica,Total general,1066,1273390,837
2020,Fontib?n,Fisica,Total general,326,444951,733
2020,Engativ?,Fisica,Total general,605,892169,678
2020,Suba,Fisica,Total general,950,1381597,688
2020,Barrios Unidos,Fisica,Total general,84,276453,304
2020,Teusaquillo,Fisica,Total general,113,139369,811
2020,Los M?rtires,Fisica,Total general,133,92234,1442
2020,Antonio Nari?o,Fisica,Total general,83,108976,762
2020,Puente Aranda,Fisica,Total general,254,211802,1199
2020,La Candelaria,Fisica,Total general,31,21830,142
2020,Rafael Uribe Uribe,Fisica,Total general,473,341886,1384
2020,Ciudad Bol?var,Fisica,Total general,1022,776351,1316
2020,Sumapaz,Fisica,Total general,5,7838,638
2020,Distrito,Fisica,Total general,8217,8380801,98
